,0
0,4024.1162877029274
1,18756.031890584272
2,5822.342070825747
3,-18072.92352563457
4,7274.38175596064
5,8109.8931682023685
6,9313.647098086076
7,-15312.225125947502
8,16219.10258128529
9,-4715.41655226564
10,18698.05333244591
11,14318.237352600438
12,12373.907638621167
13,12438.29407819279
14,24745.657451068633
15,-185.7357337033609
16,-24359.72856404481
17,35963.82886748691
18,-1461.3128337304806
19,2494.7693813518854
20,-2871.287385547417
21,19992.572212690604
22,45545.49730992655
23,-9310.499523181003
24,1836.7969423034228
25,10087.379299081978
26,34633.92518142157
27,14563.549898154335
28,-5522.304008235922
29,3587.4052843844984
30,-24905.920210447744
31,-29626.103675272083
32,8014.146990677458
33,8479.455769715365
34,-4494.613232708885
35,5877.94118668267
36,23259.484920460032
37,23001.806639490882
38,-10882.894616515143
39,10126.928253154969
40,8410.62777991686
41,-8449.698718474945
42,-38833.53687651467
43,-3032.074792897678
44,27760.418506082613
45,8696.893222316867
46,37276.551887745736
47,20846.951031596866
48,-5400.058550893096
49,16432.465296500828
50,20189.535653789062
51,24305.879270286765
52,-12714.892805787036
53,18966.916714449646
54,-39836.17594765662
55,-4493.913136399351
56,-3630.836887912592
57,30936.03915657662
58,-6073.377591853961
59,-3503.3493238964584
60,11298.944310626714
61,-48475.01450760523
62,7110.4487706506625
63,-1495.4529309782665
64,-16498.308859985555
65,-6536.116093166405
66,32892.10314566782
67,-4152.607003777754
68,-55926.362538320245
69,18560.90007183305
70,-22130.295389577514
71,-24008.86824035365
72,36536.42674046196
73,-22030.54310633638
74,-8192.619238804327
75,33275.93335248204
76,2345.3208688991144
77,-28552.702660648385
78,-18598.61626574339
79,16103.044385562767
80,-4665.402424467495
81,-17259.92850360647
82,8637.394175645895
83,10235.872444353532
84,17160.076287287986
85,7164.990512359422
86,-11329.47146863211
87,-4441.654188450193
88,4420.943433093838
89,-14237.65130782756
90,-13171.500145676779
91,-3797.0709565043217
92,11021.405301824794
93,37311.821304956684
94,495.7100488897413
95,2063.5588454829995
96,-2860.4218209851533
97,3570.3828224693425
98,3177.8501045210287
99,12162.416775232414
100,32132.968069264665
101,-1741.5093397190794
102,8373.340743054403
103,-10255.84933659155
104,3923.523957683472
105,13533.989415809046
106,-1583.8309137963224
107,35305.96939672972
108,8339.61920842342
109,-17278.677755404962
110,-6511.95791403763
111,16486.99478752329
112,-28055.314984815894
113,-1561.7833706822712
114,-7543.606261010747
115,6969.633517869981
116,11142.590698714135
117,5895.9508144187275
118,-13695.129054370569
119,524.1466685466003
120,-9242.807311710902
121,4534.180392287904
122,1310.7025084022898
123,-5016.961215826916
124,11820.166875508847
