,0
0,818999.1295681859
1,824706.017500589
2,841842.6896273847
3,853427.0405492022
4,837852.4452683429
5,839136.7306179545
6,848790.2819864544
7,860950.9883059685
8,854318.2770832741
9,861880.2160749038
10,854164.4810835395
11,874602.3445213409
12,882357.802467678
13,894698.8460138611
14,895784.4245704658
15,918606.2230783739
16,915740.8198692149
17,893426.9075005192
18,921537.4324084577
19,927947.0152371556
20,938578.0928220535
21,931634.9473442142
22,961102.4946233724
23,1021559.1940930262
24,1005026.6693157969
25,1014239.9068685095
26,1005539.5505756126
27,1052287.8804653375
28,1051450.8101909147
29,1043869.9587427524
30,1050984.5139814578
31,1037835.7191443542
32,1000811.6997453967
33,1013122.7839345903
34,1010098.567664945
35,1005801.9669870463
36,1006026.5973612842
37,1016714.3463496587
38,1045266.3603666056
39,1036130.7466792882
40,1036528.491499141
41,1034585.4454247033
42,1030480.3381219477
43,994568.4084801672
44,986226.353737456
45,996312.8212752383
46,995063.8144810392
47,1044079.094386307
48,1057994.9109390934
49,1056965.8002285885
50,1071696.8254463503
51,1091262.1854709138
52,1103939.2060920845
53,1094497.2252699838
54,1101924.4233736778
55,1084194.1819366002
56,1078716.286446944
57,1077496.068277719
58,1105807.2471908648
59,1108658.2282928715
60,1104598.6818418852
61,1123560.6822975113
62,1090345.708691055
63,1099483.5460798624
64,1095741.1406506854
65,1079579.3475525668
66,1078334.618649137
67,1098348.538367755
68,1092793.8123039596
69,1023129.0985405424
70,1022363.363497759
71,1005532.6179931822
72,979772.1701945146
73,1014699.7031018033
74,983304.4097445287
75,981359.3471144906
76,1002222.6598764659
77,1003028.8238979904
78,983263.0843650553
79,977925.4797973824
80,986173.2854851254
81,977117.6102160555
82,959827.8207543347
83,966305.522762161
84,976556.7806155519
85,987190.8519821432
86,1001162.8570073505
87,992380.3899534976
88,984066.3137367518
89,991886.3628651806
90,987902.2188651128
91,988517.4102503338
92,985797.8665748737
93,991764.8770432262
94,1010091.2549692603
95,1005111.000236357
96,1004850.6252953582
97,998480.436496176
98,1003661.8363675303
99,1005170.7226553732
100,1016111.9721401663
101,1053172.6271292968
102,1052871.3411111736
103,1058057.287360003
104,1043415.5622839275
105,1042106.534209895
106,1052961.02411127
107,1049171.1289560108
108,1079192.5601765546
109,1076684.018740848
110,1064321.0006345285
111,1059665.0710396613
112,1072276.3985385792
113,1045473.6363940828
114,1045194.2423089945
115,1039185.299893719
116,1051403.5165085134
117,1069207.227760187
118,1071668.8480062669
119,1061578.9273867474
120,1059796.0085477694
121,1052075.5776518125
122,1060379.50143062
123,1057632.896259783
124,1055936.1725043347
125,1070970.8895483883
