,0
0,1167621.2109645621
1,1196912.6503402446
2,1193543.989689588
3,1187663.4543822587
4,1200067.801282907
5,1220093.9792019264
6,1209525.3396750242
7,1210828.7544977672
8,1218822.3427608986
9,1205618.2053643852
10,1199947.2708624105
11,1208894.9961819677
12,1205190.9232539705
13,1192177.650631026
14,1190682.7680697455
15,1180706.9872739892
16,1184292.268278527
17,1159960.9660535024
18,1170640.6854016923
19,1190078.6314421669
20,1188020.3670134915
21,1214594.8982464557
22,1213492.0556083731
23,1188455.7178070531
24,1202453.9967481138
25,1191054.0360418314
26,1174717.219368872
27,1161826.1719657732
28,1137577.1571755318
29,1132728.539846297
30,1124897.5317064389
31,1108593.914024143
32,1120247.7811727915
33,1122834.742668668
34,1148791.7939458508
35,1173660.5075443252
36,1178980.2061637074
37,1183776.6669282962
38,1184599.689817509
39,1186804.0189551392
40,1174244.626339394
41,1183028.3648737138
42,1189656.5186538717
43,1200067.1687043877
44,1194872.2997403033
45,1204465.2204885955
46,1198255.940603499
47,1197727.2813039287
48,1210897.4410167579
49,1203399.1492343326
50,1204186.1794069565
51,1204928.2158532403
52,1204383.8696461734
53,1196415.3343361942
54,1204314.6871328468
55,1197645.7390776956
56,1192728.8289515441
57,1200613.2288734391
58,1200686.5235652465
59,1200015.1987674865
60,1204891.5565849054
61,1216308.7584024991
62,1215175.1157431104
63,1224509.3135400512
64,1212861.699967704
65,1213479.438778986
66,1212087.6096876403
67,1207687.2939759248
68,1198718.7480237093
69,1203159.5702417893
70,1209909.4033650681
71,1211812.462898873
72,1214543.6149561766
73,1194698.0884000137
74,1195898.2164138635
75,1200419.790774113
76,1191379.2431580692
77,1194416.4816051098
78,1189445.621179603
79,1205993.9655680517
80,1207882.1434082822
81,1213145.375233315
82,1208779.9457903095
83,1212833.1028102313
84,1212685.6575918586
85,1216838.904235337
86,1215004.2083883088
87,1206640.3058163365
88,1207836.498763626
89,1195252.308937288
90,1205403.006277894
91,1209094.0878004273
92,1206819.8745492522
93,1216557.3536375528
94,1215172.4900211468
95,1214499.2737714022
96,1221227.7770326426
97,1211664.0884458674
98,1213998.3741207179
99,1228336.3115291924
100,1246715.4499357415
101,1276696.5668162266
102,1336606.0365722715
103,1334021.5519141778
104,1336094.3253365806
105,1327840.8660695124
106,1302322.2342821774
107,1308971.350790414
108,1309681.398398567
109,1290384.8090145334
110,1271443.083470067
111,1274013.225834503
112,1297365.7461771285
113,1288388.565189606
114,1285326.3081705105
115,1271186.0762431053
116,1246692.3103771615
117,1243425.6727142904
118,1246533.2691328933
119,1260041.2429515766
120,1249726.4120167089
121,1254141.3301299352
122,1264737.6237937675
123,1284019.061133598
124,1274894.586479703
125,1288175.4583647111
