,0
0,1222229.4570411467
1,1242942.4706598572
2,1246968.578459169
3,1251265.4358470456
4,1244018.6969447015
5,1231564.7643457328
6,1217630.0366720478
7,1196956.7429637793
8,1198809.9654466712
9,1193441.6503684018
10,1220736.5535444606
11,1211234.6175704608
12,1256278.653978291
13,1245766.3787824654
14,1265589.400018245
15,1270104.323786268
16,1276791.4914128408
17,1289093.6249298947
18,1300424.8601672195
19,1293482.705337299
20,1318615.2586661766
21,1349252.8185546459
22,1319179.4305016783
23,1331638.1338806727
24,1322338.6583000605
25,1326632.4492518401
26,1351874.9712822447
27,1354533.5547259639
28,1351524.8675536579
29,1347135.1943334718
30,1377185.7759629874
31,1384530.1267933915
32,1381323.9947032125
33,1365776.3283489258
34,1327914.0616446892
35,1355582.5483965934
36,1351036.307141595
37,1337815.966493473
38,1376719.3120649145
39,1374681.235202258
40,1385557.8679637166
41,1371912.0428256735
42,1398183.4424537944
43,1387032.5636442448
44,1380982.6387135182
45,1387032.824719854
46,1363142.4029931922
47,1377398.6670585983
48,1359251.234642792
49,1372254.8044407591
50,1395332.8287843436
51,1404770.169834172
52,1427491.2674318098
53,1396681.3146856846
54,1402611.8345834753
55,1387082.8439716848
56,1378138.7979218485
57,1382100.505202403
58,1370318.775741807
59,1362965.3485058043
60,1383458.971033403
61,1395873.1422454836
62,1402749.5671966579
63,1392371.8791232747
64,1389003.442740879
65,1401662.702901942
66,1414817.3756283154
67,1415553.6812544614
68,1408850.9775086471
69,1418739.261944515
70,1416485.4376366448
71,1403279.3023016124
72,1405999.8163664963
73,1424059.584760502
74,1431068.6683194083
75,1424794.1548676812
76,1427914.55563339
77,1437865.3011410446
78,1435660.1341627801
79,1430218.8301376987
80,1395850.7804284736
81,1392369.2650148175
82,1397342.2639123967
83,1400572.874250819
84,1386811.324327076
85,1344399.8709577108
86,1347679.696928092
87,1337036.6183930002
88,1336975.8359587593
89,1347122.208374033
90,1382526.4650178773
91,1370087.923896475
92,1380390.0743818192
93,1378529.1049674996
94,1359546.4098001882
95,1387657.2950982898
96,1376072.1008058789
97,1396957.456986506
98,1393983.983818452
99,1384533.2698309086
100,1375889.7326798192
101,1376251.5490515905
102,1374949.5256059403
103,1363352.616626324
104,1368697.2297616736
105,1392096.0216440184
106,1417437.0667315358
107,1417937.103689863
108,1379977.7653361044
109,1334105.9218602963
110,1325069.3127859104
111,1340896.8414684155
112,1333420.2053720616
113,1356018.3122862931
114,1365695.1998075799
115,1377369.6232072948
116,1359278.8530492142
117,1359824.6112805677
118,1354928.6406042913
119,1360798.063155898
120,1344516.2348877373
121,1320575.378863988
122,1321815.5031358248
123,1290225.2514739365
124,1221174.629204446
125,1254522.397134489
