,0
0,14929.588960330817
1,-1782.603402437875
2,1038.9720859809313
3,15314.242331129964
4,8991.946229166584
5,-10504.234685030766
6,351.41085626534186
7,26087.51414569537
8,-7542.827219204279
9,4895.774556121556
10,26075.609246582026
11,1639.0278806155547
12,-17342.839970200323
13,-11564.99934078427
14,-1850.0667782141827
15,3151.3261791260447
16,-40167.86183505866
17,29698.55331942148
18,8001.128160571214
19,10713.42896789941
20,28905.935285434127
21,-19007.395445637172
22,-38777.14003191679
23,26612.655901468126
24,-8649.978226196952
25,-17544.921673936537
26,-23607.638862521388
27,-32335.27532689285
28,-15018.92277326691
29,-25457.070047878427
30,-20915.582826433936
31,24910.54211910779
32,-24853.925716239726
33,33676.24827803543
34,29864.67462447204
35,-9224.13138087315
36,4154.079885556712
37,-3742.843781049247
38,10365.166293573333
39,-7243.326689666486
40,20497.831064915517
41,-8408.558574671391
42,16026.063555837143
43,-7348.172347464948
44,-149.4803393012844
45,252.53801824874245
46,-368.0194554486079
47,12985.590958706685
48,-3824.0746767680394
49,3862.121741930023
50,29318.360798254842
51,1649.0977062105667
52,-17464.17859997542
53,18148.596838213853
54,3667.1211651111953
55,-6520.827635881258
56,12491.610909957904
57,4995.386296697892
58,5493.315695884172
59,-1288.8325775186531
60,6717.412082472583
61,-870.3495589881204
62,9647.15351507417
63,5411.521263916278
64,-2897.7388483006507
65,36.071681171655655
66,-12815.103299672017
67,-10320.656869908096
68,11906.952814114746
69,5027.6747843481135
70,1964.4026796137914
71,2883.118802683195
72,-26631.528139651287
73,2015.5878253085539
74,1765.2236758144572
75,-8483.00427857833
76,9325.851635913132
77,1933.1706693565939
78,35082.68855109345
79,5120.774379498325
80,6390.690551248845
81,42.17819922277704
82,8206.082459258381
83,3853.723464583745
84,7501.643631767249
85,-2590.6192851418164
86,-17951.961735854624
87,3105.410557198804
88,-24489.54701402574
89,13813.432369804708
90,-2700.8028515605256
91,3706.051976359915
92,17348.429437735816
93,102.70302806701511
94,9767.302505789092
95,9651.232226146152
96,-15831.497797605814
97,3046.9424365295563
98,28238.23515629908
99,49287.803660001606
100,42912.15248028375
101,77387.6911718573
102,41685.845042995876
103,41168.997630384285
104,33615.540193663444
105,-40316.47073829477
106,19205.52747702063
107,-18495.309476190712
108,-8696.430844251532
109,-105397.86002622428
110,3762.2300852935296
111,39813.20134715317
112,17487.18532390264
113,-2542.065330201527
114,-11923.550424203975
115,-60158.446035054745
116,6879.225099992007
117,17591.940879746573
118,24391.01907039876
119,-8559.157958969008
120,4304.3838434969075
121,11865.394364286447
122,24129.39961812785
123,-11975.21638376615
124,4199.000328011811
