,0
0,1070970.8895483883
1,1069257.825951913
2,1065748.8293530464
3,1074557.3022788824
4,1064899.5790898441
5,1056333.761764854
6,1039702.4950443425
7,1020413.1120253345
8,1018172.6234224897
9,1007511.3876956468
10,1023340.7065693807
11,1021448.5017457311
12,1040110.3362502014
13,1023918.794637033
14,1034296.144207229
15,1039337.5864456118
16,1043481.2535278203
17,1064477.9162888417
18,1061249.7884592523
19,1060883.952514932
20,1067240.21686168
21,1083549.9731565632
22,1063698.5294290185
23,1083921.5698274025
24,1075060.400141141
25,1070272.136954291
26,1080747.6988061871
27,1084104.6135618512
28,1080650.9411106517
29,1086100.9293825263
30,1103734.7141199412
31,1110666.5337227902
32,1109880.042156219
33,1098424.9779987866
34,1089423.010929777
35,1107875.1121925774
36,1099645.4886735198
37,1082407.2415632915
38,1087534.901893561
39,1089468.544037721
40,1092573.0669039742
41,1082336.8536322424
42,1091580.0756127767
43,1079104.4446444958
44,1074721.8600356097
45,1075929.919673407
46,1057992.9901495911
47,1061555.6061470688
48,1056808.272669783
49,1066947.7895343567
50,1082552.0903580277
51,1096082.9430634326
52,1098854.619863768
53,1092749.9327309562
54,1093170.7341744436
55,1082897.8391715041
56,1095609.402048913
57,1096154.2204603292
58,1093003.007544429
59,1087948.6395778225
60,1094382.5450567084
61,1109970.6912796928
62,1103440.2940251161
63,1113852.1479378657
64,1124914.99710263
65,1129196.8703630748
66,1150221.8851507325
67,1163044.9612964964
68,1160727.8754874885
69,1156202.3208673599
70,1149799.6228987458
71,1145665.2859375873
72,1148227.8265480197
73,1145098.4301250328
74,1141786.9853584443
75,1143114.3098251896
76,1155308.7505732244
77,1153960.2241980124
78,1145784.0849090985
79,1132811.3008176864
80,1113199.1800132985
81,1119208.8321190707
82,1126315.223483652
83,1128384.61901066
84,1118375.9283716222
85,1094874.1010224472
86,1094560.4290015998
87,1093283.249209689
88,1084639.5599700867
89,1099426.2690858573
90,1111562.2906466932
91,1109575.5320160522
92,1114930.0431384607
93,1119780.900439825
94,1112043.4149482576
95,1148300.373204701
96,1139483.6380985696
97,1152167.8923478904
98,1146832.4441029632
99,1141907.8854370492
100,1133761.726406292
101,1124800.6939787236
102,1123425.9193469188
103,1119190.4636195467
104,1128474.0519243618
105,1133966.932810856
106,1159630.281975774
107,1157657.0844622657
108,1149267.6693598414
109,1138500.8283340186
110,1132412.156773791
111,1141938.0543391514
112,1124742.5167858184
113,1140444.542629669
114,1147911.2903707118
115,1157058.7022853156
116,1143450.852958925
117,1140740.9494890203
118,1128975.1672970047
119,1121192.0045281712
120,1126840.9135476355
121,1103738.137079242
122,1105389.1768349838
123,1073619.9393397288
124,994478.2922401753
125,1021108.3905144898
