,0
0,5849.501660222188
1,-1716.1796001703478
2,4373.025282000657
3,-15444.44833387388
4,-8523.661216204753
5,-14944.485098341713
6,-23025.27792682452
7,6535.992272871779
8,-2942.6724516996183
9,19477.97108493978
10,-3970.266744659748
11,22960.570966482628
12,-14616.685827751411
13,16964.173837168608
14,6694.872742360923
15,5061.166689856444
16,20744.915273754392
17,2852.3802633378655
18,-1396.0138497897424
19,6518.7317043154035
20,37674.94414005731
21,-23944.223392472602
22,13910.47022335045
23,-3603.068857138278
24,-2997.945571237011
25,24537.34419507417
26,8585.99512294936
27,-582.5840358685236
28,2882.040596441366
29,15256.820473344531
30,13196.61310847872
31,-7548.000014305348
32,-5599.376983179245
33,-29033.701772667002
34,13952.964034568984
35,-509.166191857541
36,-13786.119973558933
37,22552.14103998011
38,289.616164670093
39,11620.540025199298
40,-13356.323035959853
41,12556.187153130071
42,-4634.789108111756
43,-3226.5796219694894
44,-3166.9051433641
45,-12285.352942828089
46,13425.308511754498
47,-19083.05738778878
48,20539.481417553034
49,22229.9459680093
50,6075.030764944386
51,10689.954687579302
52,-10000.7884109132
53,2747.5503744180314
54,-13328.4605791762
55,-8154.60631696065
56,3229.2678792148363
57,-6274.400274570566
58,-2902.30455256626
59,25937.408449851908
60,18708.80636024312
61,-1703.6365010268055
62,-1813.4047673873138
63,5134.850884549785
64,20154.680388793582
65,13031.958435862092
66,-3918.4675108809024
67,-5966.634090045467
68,1915.2127425279468
69,714.3754330612719
70,-20323.02927765483
71,4539.540508176433
72,11712.699924302986
73,15021.283563437872
74,-9812.206414627843
75,8128.25942482776
76,21429.45729076327
77,-4417.453921099659
78,-8675.145927089732
79,-21884.636289210757
80,9553.74068622943
81,-1291.6363179895561
82,2934.7361300529446
83,-4859.006696461933
84,-41871.80385370995
85,-449.40867220121436
86,-6149.465257517528
87,1716.030066291336
88,10176.302352742292
89,23256.229331887793
90,-10206.106468000682
91,9080.78345329105
92,8178.28535941802
93,-17013.40945886518
94,25310.603188442066
95,-11323.048926306656
96,9813.382701792521
97,-8693.256271960214
98,-2909.275762584526
99,-3815.311962503474
100,11959.247703250265
101,-225.00098463287577
102,-5484.376812236151
103,17549.570843323832
104,9540.042309840443
105,19248.432425818173
106,22353.73629561579
107,-10803.630728121381
108,-36666.38048165967
109,-22316.39605613239
110,12154.073908738326
111,-7849.338637986686
112,23532.528995487606
113,9252.140220189001
114,1863.5029205074534
115,-12365.387431108626
116,-2104.8777230025735
117,-9017.826631380245
118,19857.5643251196
119,-8000.533294786466
120,-30497.70654640603
121,-285.82401489512995
122,-37701.63492787094
123,-66668.83562996611
124,38625.99584307498
