,0
0,-100.29492028942332
1,-194.06916420336347
2,-6079.9826296976535
3,-2075.4377360787475
4,2909.2827848452143
5,10528.90264952241
6,-4539.897360585979
7,16758.454512585886
8,-1609.4974795809248
9,-10357.492422745447
10,1847.0925954144914
11,-14624.42991434841
12,6012.46268370084
13,-16811.02211234544
14,-21754.842847524793
15,-16237.47125746985
16,-12606.32586856396
17,23550.59897723759
18,-12210.037423298112
19,17897.695880398736
20,-3757.378848060267
21,-8934.676988779684
22,1236.152040014509
23,-22925.50672273652
24,-10802.281550290063
25,-13961.848076551338
26,11841.157285029418
27,23404.252098575816
28,-3697.916966091958
29,4673.388162851566
30,-3203.599417301826
31,24336.764159656013
32,-6303.0957375464495
33,2583.063025848125
34,-11450.721894434188
35,-14032.405807327246
36,2891.110888619558
37,9471.797923107282
38,-20317.561087522772
39,-11470.414321211167
40,6119.869258116465
41,-9864.638792550657
42,40.17892743530683
43,-12184.411727503175
44,5133.2227540509775
45,4365.066867777379
46,-3044.100682728458
47,20610.9389081127
48,15029.513714310364
49,-2041.7486938874936
50,29645.47690263926
51,-5740.124257275835
52,27048.979125346174
53,-1420.497840165277
54,7006.188529322622
55,-48966.10576929804
56,4212.076548403595
57,-14578.21017100534
58,-32780.4949224405
59,20821.311698015896
60,-7140.259301272337
61,2275.01442248316
62,1366.5980024965247
63,-23038.65460249083
64,30970.718122374034
65,40105.35827842017
66,-44000.25244452804
67,645.9003924760036
68,-5686.791449776618
69,-11482.206710116705
70,-48768.79745438392
71,-4821.627473212662
72,20511.99438812665
73,8791.913489575614
74,34841.03552006988
75,-16155.259639797267
76,-6615.026205839473
77,-6891.123794045416
78,927.750210528262
79,-14223.070887243375
80,114.2890166346915
81,12055.418832332594
82,-14318.014103797614
83,11174.081919126329
84,-1228.1589763918892
85,9371.514759619604
86,-16961.19936646917
87,-165.70824922574684
88,-2534.1033461139305
89,-13871.51596202352
90,-1736.4627725438913
91,-2483.90523186652
92,10814.202849791152
93,-6372.551500859554
94,11378.25449456228
95,30121.67006176547
96,414.51110330445226
97,-956.9506823166739
98,-20583.61179711786
99,-7163.753270402318
100,-5567.0790680862265
101,4039.0727032385767
102,2035.5438891839003
103,12021.801882426604
104,-12155.485002981848
105,1247.7533397580264
106,-6763.74933672708
107,-9978.5614109718
108,-8379.425568902865
109,-11749.119431687286
110,3090.5108895238955
111,-7881.363781752996
112,-5561.543371324311
113,-2663.3316435976885
114,5435.312887359061
115,-10003.479194451007
116,-772.8615088011138
117,19755.528243746725
118,-2221.8546723929467
119,-4175.699051568983
120,13803.00250487437
121,-1279.1040833978914
122,7923.237235787092
123,-9419.412049050326
124,16806.552565216203
