,0
0,-800.5887394248275
1,17136.67212679563
2,11584.35092181759
3,-15574.595280859387
4,1284.2853496116586
5,9653.551368499873
6,12160.70631951408
7,-6632.711222694372
8,7561.938991629751
9,-7715.7349913642975
10,20437.863437801367
11,7755.457946337061
12,12341.043546183151
13,1085.5785566046834
14,22821.798507908126
15,-2865.4032091590343
16,-22313.912368695717
17,28110.524907938554
18,6409.582828697865
19,10631.077584897866
20,-6943.14547783928
21,29467.547279158258
22,60456.69946965377
23,-16532.524777229293
24,9213.237552712555
25,-8700.356292896904
26,46748.32988972496
27,-837.0702744228765
28,-7580.851448162226
29,7114.555238705361
30,-13148.794837103575
31,-37024.01939895749
32,12311.084189193556
33,-3024.216269645258
34,-4296.600677898736
35,224.630374237895
36,10687.748988374486
37,28552.014016946894
38,-9135.613687317353
39,397.74481985275634
40,-1943.046074437676
41,-4105.107302755583
42,-35911.92964178056
43,-8342.05474271113
44,10086.467537782271
45,-1249.0067941991147
46,49015.279905267875
47,13915.81655278639
48,-1029.1107105049305
49,14731.025217761751
50,19565.360024563503
51,12677.020621170755
52,-9441.98082210077
53,7427.198103694012
54,-17730.241437077522
55,-5477.895489656134
56,-1220.218169225147
57,28311.17891314579
58,2850.9811020067427
59,-4059.546450986294
60,18962.000455626054
61,-33214.973606456304
62,9137.837388807442
63,-3742.405429176986
64,-16161.793098118622
65,-1244.7289034298155
66,20013.91971861804
67,-5554.726063795388
68,-69664.71376341721
69,-765.7350427834317
70,-16830.74550457683
71,-25760.447798667592
72,34927.532907288754
73,-31395.29335727461
74,-1945.0626300381264
75,20863.312761975336
76,806.1640215244843
77,-19765.739532935084
78,-5337.604567672941
79,8247.805687743006
80,-9055.675269069849
81,-17289.78946172085
82,6477.702007826301
83,10251.257853390882
84,10634.071366591379
85,13972.005025207298
86,-8782.467053852975
87,-8314.076216745772
88,7820.0491284288
89,-3984.1440000678413
90,615.1913852210855
91,-2719.543675460154
92,5967.01046835247
93,18326.377926034154
94,-4980.254732903326
95,-260.37494099873584
96,-6370.188799182302
97,5181.399871354341
98,1508.8862878428772
99,10941.249484793167
100,37060.654989130446
101,-301.28601812315173
102,5185.946248829365
103,-14641.725076075527
104,-1309.0280740325106
105,10854.489901375026
106,-3789.895155259175
107,30021.431220543804
108,-2508.541435706662
109,-12363.018106319476
110,-4655.929594867164
111,12611.327498917934
112,-26802.76214449643
113,-279.3940850882791
114,-6008.942415275495
115,12218.216614794335
116,17803.71125167352
117,2461.620246079983
118,-10089.920619519427
119,-1782.9188389780466
120,-7720.430895956932
121,8303.923778807512
122,-2746.605170836905
123,-1696.7237554483581
124,15034.7170440536
