,0
0,13015.383755094139
1,3820.739620101871
2,2241.910696843872
3,132.687048046384
4,16888.174792239675
5,32127.12530889036
6,188.1103348492179
7,-21938.168876590906
8,-22576.405408190563
9,11082.96172494837
10,4028.797830521129
11,7263.518180186162
12,-13120.178062205203
13,5799.296155601274
14,23309.93701007124
15,-14535.89731965866
16,608.2740863694344
17,-5601.372460978106
18,-1941.2047266382724
19,-4895.057477516821
20,-4795.608496468747
21,25673.734104215167
22,-13426.77842425718
23,5268.137799017131
24,-69.4111495227553
25,8783.432348529575
26,9738.228800239041
27,3121.789836476324
28,-7439.268696192419
29,35494.39109485876
30,-17029.05249479087
31,-16162.123657759279
32,-10650.69182660617
33,-15293.01440893882
34,3181.371648103697
35,8628.511320039164
36,-17462.511458974564
37,-7429.001319241244
38,12866.84847823251
39,33428.19762427965
40,7810.358267714735
41,1616.9515736438334
42,17996.026777104475
43,17580.256143664243
44,1021.9852890979964
45,10603.477559967665
46,24453.535269415937
47,-194.61990502057597
48,-10839.88996637147
49,-30250.683438519947
50,-1747.3788837783504
51,7027.659050568938
52,5426.5407967744395
53,-14217.272649925668
54,6167.181279682089
55,20231.228702750057
56,25073.83101509139
57,11707.77628802997
58,-12890.814926619409
59,28298.60271989135
60,1640.9411023971625
61,5401.237118383171
62,-17047.557683368912
63,-30280.75856370479
64,13812.125381539576
65,12156.220291873207
66,17737.433240486076
67,8193.298442506697
68,4462.958983352175
69,17530.528561169514
70,-21746.730356314918
71,-10364.862982881023
72,4549.944645208074
73,30145.848566906992
74,-36461.01384365349
75,41711.20794603997
76,1272.5063569208141
77,-6306.329703411553
78,-14476.408526024548
79,-25534.20611352101
80,-3539.445006222697
81,-4085.4603402293287
82,-8577.040263091447
83,-32346.583827169146
84,24377.27449381654
85,-4944.115442979848
86,-2660.9905541851185
87,8466.535787258297
88,-22649.94215161586
89,-1963.0690789490473
90,-37177.59521411266
91,10927.432898053667
92,1435.5918677989393
93,3400.583793724887
94,15618.782751361607
95,-6449.6608255542815
96,2445.826399779413
97,25656.9266691457
98,-21621.7755039325
99,-23323.515501221642
100,51313.36324971751
101,36323.76963176718
102,12008.047532618511
103,23144.680014362093
104,57432.8697382058
105,-14483.362499798648
106,-3531.3303608361166
107,51252.15791891096
108,6016.652734821895
109,-5351.112837853376
110,-10942.86053301976
111,15058.950914629037
112,-36284.687704994576
113,14690.329264580505
114,-24580.163488977123
115,13300.084633874474
116,-13992.73576235259
117,-22365.02703145193
118,27116.064789640484
119,-12198.990345258033
120,12786.026300501777
121,-4925.477969454369
122,22521.457119776867
123,-5498.5549119350035
124,10011.357575261965
