,0
0,1609790.6470800156
1,1626593.4593889464
2,1624978.454216821
3,1624978.454216821
4,1624978.454216821
5,1624978.454216821
6,1624978.454216821
7,1624978.454216821
8,1624978.454216821
9,1624978.454216821
10,1624978.454216821
11,1624978.454216821
12,1624978.454216821
13,1624978.454216821
14,1624978.454216821
15,1624921.0173726433
16,1625635.5828624521
17,1625618.9188939638
18,1625618.9188939638
19,1625618.9188939638
20,1625618.9188939638
21,1625618.9188939638
22,1625618.9188939638
23,1625618.9188939638
24,1625618.9188939638
25,1625618.9188939638
26,1625618.9188939638
27,1627397.8605440664
28,1627339.4396103732
29,1627376.4015603426
30,1622349.574750918
31,1624958.929180062
32,1629106.6150293658
33,1628998.5643236414
34,1628998.5643236414
35,1629058.925611624
36,1628851.5373632102
37,1628777.551435373
38,1628673.552651625
39,1628531.2025132945
40,1628499.7028824948
41,1628499.7028824948
42,1628499.7028824948
43,1628499.7028824948
44,1628499.7028824948
45,1628499.7028824948
46,1628499.7028824948
47,1628499.7028824948
48,1628499.7028824948
49,1628499.7028824948
50,1628499.7028824948
51,1628499.7028824948
52,1628499.7028824948
53,1628499.7028824948
54,1628499.7028824948
55,1628499.7028824948
56,1628499.7028824948
57,1628499.7028824948
58,1628499.7028824948
59,1628499.7028824948
60,1628499.7028824948
61,1628499.7028824948
62,1628499.7028824948
63,1628499.7028824948
64,1628499.7028824948
65,1628499.7028824948
66,1628499.7028824948
67,1628499.7028824948
68,1628499.7028824948
69,1628499.7028824948
70,1628499.7028824948
71,1628499.7028824948
72,1628499.7028824948
73,1628499.7028824948
74,1628499.7028824948
75,1628499.7028824948
76,1628499.7028824948
77,1628499.7028824948
78,1628499.7028824948
79,1628499.7028824948
80,1628499.7028824948
81,1628499.7028824948
82,1628499.7028824948
83,1628203.2658124948
84,1627895.9475864356
85,1627188.6763793866
86,1626999.881311889
87,1629162.2424025002
88,1628947.6322487374
89,1626616.4816262566
90,1626480.912653221
91,1627295.9457297567
92,1616088.5444883555
93,1615192.204261661
94,1615754.4197630088
95,1615536.3998762432
96,1613397.8773305183
97,1612547.501273957
98,1611182.95538113
99,1612907.2841074616
100,1610306.10521337
101,1615142.127828101
102,1614167.2417775365
103,1613118.8201337196
104,1612919.4990260678
105,1613240.5754442434
106,1612063.5446216043
107,1608581.5293672378
108,1596888.525483158
109,1592212.3182177576
110,1596913.8954179534
111,1596578.5601384193
112,1595290.08625534
113,1608049.5745780875
114,1608209.3028206439
115,1607922.7325590146
116,1608500.0103033546
117,1607760.1599729052
118,1616116.6618241551
119,1620293.2249642138
120,1619784.1296417501
121,1619164.6015004069
122,1620345.8171764754
123,1620659.7629984282
124,1620341.1980670202
125,1626529.151429587
