,0
0,1000000.0
1,1000018.7306764255
2,1000057.1243701788
3,1001747.948424063
4,1006835.3157096904
5,1007321.3496002099
6,1006743.1965623961
7,1007571.2218641428
8,1008447.4043077524
9,1008953.2884276847
10,1008607.2297290522
11,1008980.6574591947
12,1009674.3321987938
13,1011284.8135147502
14,1013369.457881237
15,1014156.250767353
16,1011371.2981961272
17,1013841.2683392753
18,1007733.2057976933
19,1006587.6680303204
20,1010518.7806889468
21,1011334.3573800741
22,1012660.4098432497
23,1012179.232026591
24,1002975.6928783054
25,994261.0700676523
26,989098.9757265286
27,978927.6366488127
28,980141.455471094
29,983122.8134580911
30,984428.9328814612
31,988953.3274774922
32,991214.0999315393
33,994888.8646016119
34,989473.5068503368
35,983350.3924823022
36,986821.945165614
37,982899.0186159334
38,984497.517396922
39,990188.8732509742
40,990784.2884283228
41,997383.1549524043
42,1000280.6077081502
43,1000601.7969760962
44,994079.4419396785
45,993750.1092508595
46,1002863.1158617634
47,997284.9651498622
48,1012284.4633977872
49,1014471.8282666039
50,1011736.630215462
51,1004841.9065451918
52,992807.8196475995
53,990439.9124828005
54,988703.6682453349
55,970387.9885632
56,974922.6664592735
57,982291.7645331328
58,977616.5778017926
59,974458.8079768221
60,974822.2619648186
61,973726.1751569158
62,991826.5234143314
63,994266.1394102757
64,989882.1067549468
65,970937.5983589278
66,962152.9820870173
67,953270.0097238164
68,961204.9386075474
69,967845.7575163561
70,966888.8877266579
71,971441.9830639213
72,980948.6809669156
73,986867.7108181808
74,971970.0163989444
75,976796.9415218075
76,971537.7352364073
77,977380.3108962856
78,968084.2841684778
79,986429.5812476098
80,1001859.4741465913
81,1001089.3596818795
82,1025095.4503800189
83,1016179.4273785129
84,1033701.2658396197
85,1038032.845971056
86,1026041.7107501277
87,1018833.7033562873
88,1035914.4111012191
89,1032936.1753515644
90,1040410.6534041942
91,1031238.6020069786
92,1024482.3882832653
93,1037886.5866814201
94,1050198.740131088
95,1028901.3572645173
96,1019024.8408066763
97,1034674.5317191419
98,1022756.6668503481
99,1041191.4745693259
100,1066092.1355419864
101,1071786.5129126208
102,1073793.1177249788
103,1055434.0018154364
104,1040225.9387136362
105,1050742.801897605
106,1040570.8502118231
107,1035974.8046395266
108,1036957.8401873491
109,1031464.975410976
110,1044312.3231165907
111,1033309.3216331303
112,1037411.1861113851
113,1026432.9817086131
114,1020226.5726412106
115,998133.3433871713
116,972911.4517883973
117,1000277.6501561217
118,976948.7345338159
119,966486.5657279883
120,947294.082567553
121,942373.4681531902
122,957066.2701793216
123,984684.1553978057
124,985772.3755653223
125,974256.5333186125
