,0
0,18.730676425504498
1,38.39369375328533
2,1690.824053884251
3,5087.367285627406
4,486.0338905194076
5,-578.153037813725
6,828.0253017466748
7,876.1824436095776
8,505.88411993230693
9,-346.05869863252155
10,373.42773014248814
11,693.6747395991115
12,1610.481315956451
13,2084.644366486813
14,786.7928861159598
15,-2784.9525712258182
16,2469.9701431480935
17,-6108.062541581923
18,-1145.537767372909
19,3931.1126586264
20,815.5766911272658
21,1326.0524631756125
22,-481.17781665874645
23,-9203.53914828552
24,-8714.622810653178
25,-5162.0943411237095
26,-10171.339077715878
27,1213.8188222813187
28,2981.3579869971145
29,1306.1194233701099
30,4524.394596030936
31,2260.77245404711
32,3674.764670072589
33,-5415.3577512750635
34,-6123.114368034643
35,3471.552683311864
36,-3922.9265496806474
37,1598.4987809886225
38,5691.355854052235
39,595.4151773485355
40,6598.866524081561
41,2897.4527557458496
42,321.18926794605795
43,-6522.355036417721
44,-329.33268881903496
45,9113.006610903889
46,-5578.150711901137
47,14999.49824792496
48,2187.364868816687
49,-2735.198051141924
50,-6894.7236702701775
51,-12034.086897592293
52,-2367.907164798933
53,-1736.2442374656675
54,-18315.679682134883
55,4534.677896073554
56,7369.098073859233
57,-4675.186731340131
58,-3157.7698249705136
59,363.4539879964432
60,-1096.086807902786
61,18100.34825741558
62,2439.615995944361
63,-4384.032655328978
64,-18944.508396018995
65,-8784.61627191049
66,-8882.972363200854
67,7934.928883731016
68,6640.8189088086365
69,-956.8697896981612
70,4553.095337263425
71,9506.69790299423
72,5919.029851265252
73,-14897.694419236388
74,4826.925122863031
75,-5259.2062854002
76,5842.575659878319
77,-9296.026727807824
78,18345.297079132055
79,15429.89289898146
80,-770.1144647117471
81,24006.090698139393
82,-8916.023001505993
83,17521.83846110676
84,4331.580131436349
85,-11991.13522092835
86,-7208.007393840351
87,17080.707744931802
88,-2978.2357496547047
89,7474.47805262974
90,-9172.051397215575
91,-6756.213723713299
92,13404.198398154811
93,12312.153449667967
94,-21297.382866570726
95,-9876.516457841033
96,15649.690912465565
97,-11917.864868793753
98,18434.807718977798
99,24900.660972660524
100,5694.377370634349
101,2006.6048123580404
102,-18359.115909542423
103,-15208.063101800159
104,10516.8631839687
105,-10171.951685781823
106,-4596.045572296483
107,983.035547822481
108,-5492.864776373142
109,12847.347705614753
110,-11003.001483460423
111,4101.864478254807
112,-10978.204402772011
113,-6206.409067402477
114,-22093.229254039354
115,-25221.891598774004
116,27366.198367724428
117,-23328.915622305823
118,-10462.16880582762
119,-19192.483160435222
120,-4920.614414362819
121,14692.802026131423
122,27617.885218484094
123,1088.2201675166143
124,-11515.842246709857
