,0
0,1021108.3905144898
1,1040013.7792395172
2,1038231.1758370793
3,1039270.1479230602
4,1054584.3902541902
5,1063576.3364833568
6,1053072.101798326
7,1053423.5126545914
8,1079511.0268002867
9,1071968.1995810824
10,1076863.974137204
11,1102939.583383786
12,1104578.6112644016
13,1087235.7712942013
14,1075670.771953417
15,1073820.7051752028
16,1076972.0313543289
17,1036804.1695192702
18,1066502.7228386917
19,1074503.8509992629
20,1085217.2799671623
21,1114123.2152525964
22,1095115.8198069592
23,1056338.6797750425
24,1082951.3356765106
25,1074301.3574503136
26,1056756.435776377
27,1033148.7969138557
28,1000813.5215869629
29,985794.598813696
30,960337.5287658175
31,939421.9459393836
32,964332.4880584914
33,939478.5623422517
34,973154.8106202871
35,1003019.4852447591
36,993795.353863886
37,997949.4337494427
38,994206.5899683934
39,1004571.7562619668
40,997328.4295723003
41,1017826.2606372158
42,1009417.7020625444
43,1025443.7656183816
44,1018095.5932709166
45,1017946.1129316153
46,1018198.6509498641
47,1017830.6314944155
48,1030816.2224531221
49,1026992.1477763541
50,1030854.2695182841
51,1060172.630316539
52,1061821.7280227495
53,1044357.5494227741
54,1062506.146260988
55,1066173.2674260992
56,1059652.439790218
57,1072144.0507001758
58,1077139.4369968737
59,1082632.7526927579
60,1081343.9201152392
61,1088061.3321977118
62,1087190.9826387237
63,1096838.1361537979
64,1102249.6574177141
65,1099351.9185694135
66,1099387.9902505851
67,1086572.8869509131
68,1076252.230081005
69,1088159.1828951198
70,1093186.8576794679
71,1095151.2603590817
72,1098034.3791617649
73,1071402.8510221136
74,1073418.4388474221
75,1075183.6625232366
76,1066700.6582446583
77,1076026.5098805714
78,1077959.680549928
79,1113042.3691010214
80,1118163.1434805198
81,1124553.8340317686
82,1124596.0122309914
83,1132802.0946902498
84,1136655.8181548335
85,1144157.4617866008
86,1141566.842501459
87,1123614.8807656043
88,1126720.2913228031
89,1102230.7443087774
90,1116044.176678582
91,1113343.3738270216
92,1117049.4258033815
93,1134397.8552411173
94,1134500.5582691843
95,1144267.8607749734
96,1153919.0930011196
97,1138087.5952035137
98,1141134.5376400433
99,1169372.7727963424
100,1218660.576456344
101,1261572.7289366277
102,1338960.420108485
103,1380646.265151481
104,1421815.2627818652
105,1455430.8029755286
106,1415114.3322372339
107,1434319.8597142545
108,1415824.5502380638
109,1407128.1193938123
110,1301730.259367588
111,1305492.4894528815
112,1345305.6908000347
113,1362792.8761239373
114,1360250.8107937358
115,1348327.2603695318
116,1288168.814334477
117,1295048.039434469
118,1312639.9803142156
119,1337030.9993846144
120,1328471.8414256454
121,1332776.2252691423
122,1344641.6196334288
123,1368771.0192515566
124,1356795.8028677905
125,1360994.8031958023
