,0
0,39327.491883657174
1,-1614.3203403202351
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,2976.494495857507
15,15787.221755255945
16,-423.69683678471483
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,4075.1784057314508
27,4040.3401622758247
28,6283.825572467875
29,-19084.06296134973
30,17634.085077599157
31,69612.23674081382
32,-1337.7471068550367
33,0.0
34,656.2613074523397
35,-10354.991358241066
36,-3654.652452213224
37,4296.545962053351
38,12807.83858170989
39,-1056.5760897041764
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,-1298.1891216933727
83,-1377.5545148111414
84,-11115.594426169293
85,11643.436115656048
86,22182.0876189298
87,6148.2796194870025
88,-30091.71492820303
89,-4487.582087637391
90,38696.8336344643
91,-75566.52848839713
92,-14852.215386373922
93,16166.593072657939
94,-7471.388305734377
95,-16576.35486175865
96,-10819.299111070111
97,-9198.133037010208
98,17724.475001599174
99,-18052.895174958976
100,29911.25474443822
101,-34237.6262948364
102,14933.739503796212
103,4059.326002337737
104,-8633.449880505446
105,-22224.57226655865
106,-32638.62686841446
107,-79325.47801429429
108,-74917.53143211058
109,44904.87729370734
110,-15901.992615204072
111,-56611.766067419434
112,63779.30890990002
113,-4150.598299633712
114,-20310.41526588751
115,-19525.32944075321
116,-23227.540327374358
117,20453.851264557103
118,84446.98484878545
119,-39146.842829138506
120,-48836.669993450865
121,8250.54329637438
122,-145.6971934081521
123,-51125.18621831038
124,-10458.847595776431
