,0
0,5705.074298595078
1,-1615.0051721255295
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,-57.43684417754412
15,714.565489808796
16,-16.663968488341197
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,1778.9416501026135
27,-58.42093369318172
28,36.961949969409034
29,-5026.826809424674
30,2609.3544291439466
31,4147.685849303845
32,-108.05070572439581
33,0.0
34,60.36128798266873
35,-207.3882484138012
36,-73.98592783720233
37,-103.99878374813125
38,-142.35013833036646
39,-31.499630799749866
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,-296.4370699999854
83,-307.31822605920024
84,-707.2712070490234
85,-188.7950674975291
86,2162.361090611201
87,-214.6101537628565
88,-2331.1506224807817
89,-135.5689730355516
90,815.0330765356775
91,-11207.40124140121
92,-896.3402266944759
93,562.2155013477895
94,-218.01988676562905
95,-2138.5225457248744
96,-850.3760565612465
97,-1364.54589282698
98,1724.3287263314705
99,-2601.1788940916304
100,4836.022614730988
101,-974.8860505644698
102,-1048.421643816866
103,-199.3211076518055
104,321.0764181755949
105,-1177.0308226391207
106,-3482.0152543664444
107,-11693.003884079866
108,-4676.207265400328
109,4701.577200195752
110,-335.3352795341052
111,-1288.473883079365
112,12759.488322747638
113,159.72824255633168
114,-286.57026162929833
115,577.2777443400118
116,-739.8503304494079
117,8356.501851249952
118,4176.563140058657
119,-509.09532246366143
120,-619.5281413432676
121,1181.2156760685612
122,313.94582195277326
123,-318.5649314080365
124,6187.953362566885
